source, target, gene_source,gene_target,taxon,score,neighborhood, fusion, phylogen_profile, co_expression,expt, db_score, text_mining,source_essential,target_essential,edge_type
373153.SPD_0877,373153.SPD_0876,mtnN,SPD_0876,373153,0.801,0.801,0,0,0,0,0,0,n,n,N-N
373153.SPD_0877,373153.SPD_0878,mtnN,SPD_0878,373153,0.747,0.747,0,0,0,0,0,0,n,n,N-N
373153.SPD_0877,373153.SPD_0038,mtnN,polA,373153,0.715,0.103,0,0,0.08,0,0,0.683,n,n,N-N
373153.SPD_0878,373153.SPD_0876,SPD_0878,SPD_0876,373153,0.877,0.584,0,0.716,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0873,SPD_0878,SPD_0873,373153,0.855,0.405,0,0.767,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_1144,SPD_0878,SPD_1144,373153,0.782,0,0,0.782,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0369,SPD_0878,SPD_0369,373153,0.78,0,0,0.78,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_2029,SPD_0878,SPD_2029,373153,0.776,0,0,0.776,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0754,SPD_0878,SPD_0754,373153,0.775,0,0,0.775,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0489,SPD_0878,SPD_0489,373153,0.774,0,0,0.774,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0965,SPD_0878,SPD_0965,373153,0.771,0,0,0.771,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0585,SPD_0878,SPD_0585,373153,0.769,0,0,0.769,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0008,SPD_0878,SPD_0008,373153,0.765,0,0,0.765,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_2000,SPD_0878,adcR,373153,0.757,0,0,0.757,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_1429,SPD_0878,SPD_1429,373153,0.755,0,0,0.755,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0010,SPD_0878,SPD_0010,373153,0.749,0,0,0.749,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_1763,SPD_0878,SPD_1763,373153,0.748,0,0,0.748,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0877,SPD_0878,mtnN,373153,0.747,0.747,0,0,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_1522,SPD_0878,SPD_1522,373153,0.743,0,0,0.743,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_1341,SPD_0878,atpE,373153,0.742,0,0,0.742,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0651,SPD_0878,SPD_0651,373153,0.736,0,0,0.736,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_1288,SPD_0878,SPD_1288,373153,0.734,0,0,0.734,0,0,0,0,n,n,N-N
373153.SPD_0878,373153.SPD_0670,SPD_0878,SPD_0670,373153,0.734,0,0,0.734,0,0,0,0,n,n,N-N
373153.SPD_0879,373153.SPD_0203,Exonuclease,rplN,373153,0.946,0,0,0,0,0,0.901,0.486,n,y,N-E
373153.SPD_0879,373153.SPD_0002,Exonuclease,dnaN,373153,0.929,0.158,0,0,0,0.271,0.8,0.49,n,n,N-N
373153.SPD_0879,373153.SPD_0211,Exonuclease,rpmD,373153,0.928,0,0,0,0.181,0.128,0.907,0.052,n,n,N-N
373153.SPD_0879,373153.SPD_0788,Exonuclease,dnaE,373153,0.926,0.072,0,0,0.09,0.282,0.8,0.49,n,y,N-E
373153.SPD_0879,373153.SPD_0551,Exonuclease,rplA,373153,0.913,0,0,0,0.074,0,0.906,0.082,n,y,N-E
373153.SPD_0879,373153.SPD_0880,Exonuclease,SPD_0880,373153,0.912,0.909,0,0,0.069,0,0,0,n,n,N-N
373153.SPD_0879,373153.SPD_0201,Exonuclease,rpmC,373153,0.912,0,0,0,0.09,0.102,0.901,0,n,n,N-N
373153.SPD_0879,373153.SPD_0195,Exonuclease,rplW,373153,0.911,0,0,0,0.078,0,0.901,0.105,n,n,N-N
373153.SPD_0879,373153.SPD_0209,Exonuclease,rplR,373153,0.909,0,0,0,0.086,0,0.901,0.077,n,y,N-E
373153.SPD_0879,373153.SPD_0760,Exonuclease,dnaX,373153,0.902,0,0,0,0.069,0.269,0.8,0.365,n,y,N-E
373153.SPD_0879,373153.SPD_0196,Exonuclease,rplB,373153,0.901,0,0,0,0.079,0.134,0.859,0.224,n,y,N-E
373153.SPD_0879,373153.SPD_0200,Exonuclease,rplP,373153,0.898,0,0,0,0.076,0,0.87,0.226,n,y,N-E
373153.SPD_0879,373153.SPD_0826,Exonuclease,holB,373153,0.874,0,0,0,0.073,0.225,0.8,0.23,n,y,N-E
373153.SPD_0879,373153.SPD_0208,Exonuclease,rplF,373153,0.872,0,0,0,0.077,0,0.835,0.231,n,y,N-E
373153.SPD_0879,373153.SPD_0666,Exonuclease,holA,373153,0.869,0,0,0,0,0.236,0.8,0.213,n,n,N-N
373153.SPD_0879,373153.SPD_1188,Exonuclease,rplJ,373153,0.867,0,0,0,0.199,0.142,0.823,0,n,y,N-E
373153.SPD_0879,373153.SPD_0205,Exonuclease,rplE,373153,0.863,0,0,0,0.078,0,0.823,0.231,n,y,N-E
373153.SPD_0879,373153.SPD_0204,Exonuclease,rplX,373153,0.859,0,0,0,0.066,0,0.853,0.058,n,n,N-N
373153.SPD_0879,373153.SPD_1896,Exonuclease,gltX,373153,0.859,0.082,0,0,0.074,0,0.823,0.176,n,y,N-E
373153.SPD_0879,373153.SPD_0274,Exonuclease,rplM,373153,0.848,0,0,0,0.07,0.123,0.787,0.229,n,y,N-E
373153.SPD_0880,373153.SPD_2012,SPD_0880,glpO,373153,0.967,0.158,0,0,0.19,0.117,0.9,0.55,n,n,N-N
373153.SPD_0880,373153.SPD_0879,SPD_0880,Exonuclease,373153,0.912,0.909,0,0,0.069,0,0,0,n,n,N-N
373153.SPD_0880,373153.SPD_1109,SPD_0880,Endonuclease,373153,0.772,0.066,0,0.16,0,0,0,0.733,n,n,N-N
373153.SPD_0880,373153.SPD_1416,SPD_0880,SPD_1416,373153,0.732,0.045,0,0,0,0,0,0.731,n,y,N-E
373153.SPD_0880,373153.SPD_0064,SPD_0880,SPD_0064,373153,0.731,0.044,0,0,0,0,0,0.731,n,n,N-N
170187.SP_0015,170187.SP_0016,IS630-Spn1,AAK74209.1,170187,0.816,0.564,0.064,0.585,0,0,0,0,n,n,N-N
170187.SP_0015,170187.SP_1496,IS630-Spn1,SP_1496,170187,0.703,0.053,0.022,0.7,0,0,0,0,n,n,N-N
171101.spr0898,171101.spr0273,spr0898,spr0273,171101,0.778,0.051,0.003,0.776,0,0,0,0,n,n,N-N
171101.spr0898,171101.spr0724,spr0898,spr0724,171101,0.776,0.051,0,0.774,0,0,0,0,n,n,N-N
171101.spr0898,171101.spr1349,spr0898,spr1349,171101,0.772,0.051,0.002,0.77,0,0,0,0,n,n,N-N
171101.spr0898,171101.spr1037,spr0898,spr1037,171101,0.765,0.051,0.002,0.763,0,0,0,0,n,n,N-N
171101.spr0898,171101.spr1827,spr0898,spr1827,171101,0.765,0.051,0.003,0.763,0,0,0,0,n,n,N-N
171101.spr0898,171101.spr0016,spr0898,Transposase_B,171101,0.765,0.051,0.003,0.763,0,0,0,0,n,n,N-N
373153.SPD_0883,373153.SPD_0884,SPD_0883,SPD_0884,373153,0.703,0.703,0,0,0,0,0,0,n,n,N-N
373153.SPD_1149,373153.SPD_1150,crcB1,crcB2,373153,0.879,0.845,0,0.771,0,0,0,0.141,n,n,N-N
373153.SPD_1149,373153.SPD_1151,crcB1,SPD_1151,373153,0.853,0.851,0,0,0,0,0,0.051,n,n,N-N
373153.SPD_0884,373153.SPD_0883,SPD_0884,SPD_0883,373153,0.703,0.703,0,0,0,0,0,0,n,n,N-N
373153.SPD_0885,373153.SPD_0886,ccdA-2,SPD_0886,373153,0.996,0.845,0.748,0.735,0,0,0,0.658,n,n,N-N
373153.SPD_0885,373153.SPD_0572,ccdA-2,SPD_0572,373153,0.986,0.262,0.815,0.743,0,0,0,0.658,n,n,N-N
373153.SPD_0885,373153.SPD_0573,ccdA-2,msrAB2,373153,0.827,0.357,0.169,0.168,0.066,0,0,0.648,n,n,N-N
373153.SPD_0885,373153.SPD_1193,ccdA-2,msrAB1,373153,0.819,0.357,0.145,0.157,0.066,0,0,0.647,n,n,N-N
373153.SPD_0885,373153.SPD_0887,ccdA-2,SPD_0887,373153,0.71,0.426,0,0,0,0,0,0.515,n,n,N-N
373153.SPD_0886,373153.SPD_0573,SPD_0886,msrAB2,373153,0.999,0.179,0.309,0.163,0.092,0.252,0.997,0.706,n,n,N-N
373153.SPD_0886,373153.SPD_1193,SPD_0886,msrAB1,373153,0.999,0.179,0.266,0,0.092,0.252,0.997,0.705,n,n,N-N
373153.SPD_0886,373153.SPD_0885,SPD_0886,ccdA-2,373153,0.996,0.845,0.748,0.735,0,0,0,0.658,n,n,N-N
373153.SPD_0886,373153.SPD_0571,SPD_0886,ccdA-1,373153,0.983,0.262,0.759,0.732,0,0,0,0.692,n,n,N-N
373153.SPD_0886,373153.SPD_1287,SPD_0886,trxB,373153,0.753,0.072,0,0,0.109,0.228,0,0.658,n,y,N-E
373153.SPD_0886,373153.SPD_0460,SPD_0886,dnaK,373153,0.752,0.049,0,0,0.098,0.231,0.651,0.091,n,y,N-E
373153.SPD_0886,373153.SPD_1025,SPD_0886,lpdA,373153,0.715,0.081,0,0.157,0.106,0.224,0.536,0.073,n,n,N-N
373153.SPD_0886,373153.SPD_1415,SPD_0886,SPD_1415,373153,0.713,0.081,0,0.154,0.106,0.224,0.536,0.073,n,n,N-N
373153.SPD_0887,373153.SPD_1406,SPD_0887,metA,373153,0.731,0,0,0,0,0,0,0.731,n,y,N-E
373153.SPD_0887,373153.SPD_0311,SPD_0887,dexB,373153,0.722,0.042,0,0,0.068,0.225,0.636,0.067,n,n,N-N
373153.SPD_0887,373153.SPD_1663,SPD_0887,treC,373153,0.722,0.042,0,0,0.068,0.225,0.636,0.067,n,n,N-N
373153.SPD_0887,373153.SPD_0927,SPD_0887,nplT,373153,0.722,0.042,0,0,0.068,0.225,0.636,0.067,n,n,N-N
373153.SPD_0887,373153.SPD_1673,SPD_0887,gtfA,373153,0.722,0.042,0,0,0.068,0.225,0.636,0.067,n,n,N-N
373153.SPD_0887,373153.SPD_1215,SPD_0887,amy,373153,0.722,0.042,0,0,0.068,0.225,0.636,0.067,n,n,N-N
373153.SPD_0887,373153.SPD_0335,SPD_0887,SPD_0335,373153,0.722,0.042,0,0,0.068,0.225,0.636,0.067,n,y,N-E
373153.SPD_0887,373153.SPD_0885,SPD_0887,ccdA-2,373153,0.71,0.426,0,0,0,0,0,0.515,n,n,N-N
373153.SPD_0888,373153.SPD_1998,lmb,adcB,373153,0.988,0.103,0.001,0.781,0.172,0,0.8,0.701,y,n,E-N
373153.SPD_0888,373153.SPD_1999,lmb,adcC,373153,0.979,0.103,0.006,0.609,0.186,0,0.8,0.692,y,n,E-N
373153.SPD_0888,373153.SPD_0889,lmb,phtD,373153,0.952,0.853,0,0.173,0,0,0,0.634,y,n,E-N
373153.SPD_0888,373153.SPD_1997,lmb,adcA,373153,0.844,0.084,0,0.781,0,0,0.8,0.654,y,n,E-N
373153.SPD_0888,373153.SPD_1462,lmb,psaC,373153,0.827,0.096,0.08,0.762,0.172,0,0,0.111,y,n,E-N
373153.SPD_0888,373153.SPD_0890,lmb,phtE,373153,0.804,0.487,0,0,0,0,0,0.634,y,n,E-N
373153.SPD_0888,373153.SPD_1461,lmb,psaB,373153,0.757,0.104,0.016,0.67,0.186,0,0,0.111,y,y,E-E
373153.SPD_0889,373153.SPD_0888,phtD,lmb,373153,0.952,0.853,0,0.173,0,0,0,0.634,n,y,N-E
373153.SPD_0889,373153.SPD_1726,phtD,ply,373153,0.875,0,0,0.177,0,0,0,0.854,n,n,N-N
373153.SPD_0889,373153.SPD_2017,phtD,cbpA,373153,0.847,0,0,0,0,0,0,0.847,n,n,N-N
373153.SPD_0889,373153.SPD_1965,phtD,pcpA,373153,0.819,0.05,0,0,0,0,0,0.818,n,n,N-N
373153.SPD_0889,373153.SPD_1997,phtD,adcA,373153,0.769,0.079,0,0,0,0,0,0.76,n,n,N-N
373153.SPD_0889,373153.SPD_2000,phtD,adcR,373153,0.721,0,0,0,0,0,0,0.721,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0909,171101.spr0910,spr0909,spr0910,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0909,171101.spr0910,spr0909,spr0910,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0909,171101.spr0910,spr0909,spr0910,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0909,171101.spr0910,spr0909,spr0910,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0909,171101.spr0910,spr0909,spr0910,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0909,171101.spr0910,spr0909,spr0910,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0890,373153.SPD_1965,phtE,pcpA,373153,0.84,0,0,0.254,0,0,0,0.794,n,n,N-N
373153.SPD_0890,373153.SPD_1179,phtE,SPD_1179,373153,0.834,0.071,0,0.378,0.055,0.218,0.647,0.109,n,n,N-N
373153.SPD_0890,373153.SPD_0888,phtE,lmb,373153,0.804,0.487,0,0,0,0,0,0.634,n,y,N-E
373153.SPD_0890,373153.SPD_1542,phtE,stkP,373153,0.774,0.079,0,0,0.055,0.218,0.647,0.207,n,y,N-E
373153.SPD_0890,373153.SPD_1726,phtE,ply,373153,0.772,0,0,0.264,0,0,0,0.703,n,n,N-N
373153.SPD_0890,373153.SPD_1548,phtE,gmk,373153,0.735,0.043,0,0,0.066,0.216,0.661,0.059,n,n,N-N
373153.SPD_0890,373153.SPD_0577,phtE,zmpB,373153,0.715,0.044,0,0.261,0,0,0,0.63,n,n,N-N
171101.spr0910,171101.spr0912,spr0910,spr0912,171101,0.824,0,0.768,0.274,0,0,0,0,n,n,N-N
171101.spr0910,171101.spr0909,spr0910,spr0909,171101,0.731,0.731,0,0,0,0,0,0,n,n,N-N
373153.SPD_0893,373153.SPD_0093,SPD_0893,SPD_0093,373153,0.734,0,0,0.734,0,0,0,0,n,n,N-N
373153.SPD_0893,373153.SPD_0094,SPD_0893,SPD_0094,373153,0.724,0,0,0.724,0,0,0,0,n,n,N-N
373153.SPD_0893,373153.SPD_1646,SPD_0893,SPD_1646,373153,0.719,0,0,0.719,0,0,0,0,n,n,N-N
